ID_Alerta_posible_fraude,Cód. de gravedad del siniestro,Cód._Hecho,Código_Oficina,Tipo de Alerta,Antecedentes de siniestros en otras compañías?,Vehículo con rastreo satelital?,FRAUDE DETECTADO,Tipo de persona,Nacionalidad,Sexo,EDAD APROXIMADA POR NRO DNI,Código de actividad del asegurado
59348,A,3,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,86,130
59711,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,56,221
58578,B,4,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,34,221
61721,A,4,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,65,138
58915,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,48,225
58385,A,4,229,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,32,221
58652,A,4,231,PARAMETROS,NO,NO,0,PJ,ARGENTINA,Masculino,47,218
59632,A,4,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,34,221
58212,R,4,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,84,138
60399,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,130
58818,R,5,209,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,32,130
59806,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,63,221
63427,L,2,241,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,32,221
61054,R,5,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,44,130
60289,A,4,238,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,44,226
59259,A,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,221
62439,A,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,24,221
58501,A,4,229,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,32,130
62153,L,3,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,67,221
41607,R,5,216,PARAMETROS,NO,SI,0,PF,ARGENTINA,Femenino,84,234
58629,L,2,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,65,77
59423,R,5,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,23
62667,B,4,246,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,0
60581,C,4,338,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,24,221
61660,A,4,216,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,221
64315,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,30,221
60032,G,2,229,ANALISIS,NO,SI,0,PF,ARGENTINA,Masculino,30,221
61884,A,4,238,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,39,130
64228,A,3,231,PARAMETROS,NO,NO,0,PJ,N/A,N/A,,93
60385,R,5,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,52,130
59851,B,4,209,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,37,226
63296,A,4,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,42,130
60044,C,8,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,42,221
61603,R,5,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,57,112
60202,B,4,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,34,249
59754,A,3,109,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,27,130
59121,B,4,225,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,37,218
62249,A,4,229,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,26,130
60379,A,4,209,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,135
59150,R,4,229,PARAMETROS,NO,SI,0,PF,ARGENTINA,Masculino,34,221
61613,M,3,229,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,30,221
63242,A,4,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,41,51
59701,A,4,201,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,44,221
61058,C,4,218,ANALISIS,NO,NO,0,PF,EXTRANJERO,Masculino,,221
62267,A,8,218,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,35,23
62509,I,4,230,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,34,221
59930,A,4,201,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,27,221
60455,A,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,221
59929,A,8,234,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,38,221
61923,R,5,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,21,250
61237,L,2,232,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,63,221
60145,A,4,230,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,46,221
62653,B,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,41,221
63199,A,4,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Femenino,27,234
61494,A,4,230,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,46,234
63644,A,8,218,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,30,222
64083,T,7,388,PARAMETROS,NO,SI,0,PJ,ARGENTINA,Femenino,40,238
60831,I,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,36,130
60169,C,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,130
62605,R,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,26,130
63759,R,5,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,26,130
64198,A,4,232,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,42,221
62256,R,5,201,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,221
63977,B,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,57,226
61228,I,3,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,65,223
60175,B,4,218,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,41,221
61985,L,2,230,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,29,221
62816,A,4,231,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,34,221
62261,A,3,231,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,34,130
62133,R,5,231,PARAMETROS,NO,NO,0,PJ,ARGENTINA,Masculino,84,30
62615,A,4,205,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,30,221
60577,R,5,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,41,221
61291,A,4,205,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,23,130
61359,C,4,230,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,41,221
61487,R,5,345,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,52,130
61063,T,3,216,ANALISIS,NO,SI,0,PJ,ARGENTINA,Masculino,44,241
60639,A,4,225,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,45,130
61582,I,4,225,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,39,221
61801,A,4,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Femenino,39,226
61046,C,4,220,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,47,238
63526,C,4,245,CHECKLIST,NO,NO,0,PF,ARGENTINA,Masculino,39,227
64056,A,4,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Femenino,48,221
62775,A,4,225,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,23,130
62773,A,4,209,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,34,130
61997,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,35,226
63338,R,4,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,39,221
62742,A,4,201,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,57,130
61456,R,5,231,PARAMETROS,NO,NO,0,PJ,N/A,N/A,,23
64316,A,4,238,PARAMETROS,NO,NO,0,PJ,N/A,N/A,,250
62057,A,4,238,PARAMETROS,NO,NO,0,PJ,N/A,N/A,,250
64227,A,4,238,PARAMETROS,NO,NO,1,PJ,N/A,N/A,,250
63240,A,4,238,PARAMETROS,NO,NO,0,PJ,N/A,N/A,,250
62105,R,5,231,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,44,130
61738,A,9,216,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,37,130
63980,A,4,229,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,27,130
62963,R,5,225,ANALISIS,NO,NO,1,PF,ARGENTINA,Masculino,41,221
62569,B,4,229,PARAMETROS,NO,NO,0,PF,ARGENTINA,Femenino,41,130
62156,A,3,247,CHECKLIST,NO,NO,0,PF,ARGENTINA,Femenino,57,225
63091,R,5,216,PARAMETROS,NO,NO,1,PF,ARGENTINA,Masculino,37,130
63865,A,4,218,ANALISIS,NO,NO,0,PF,EXTRANJERO,Femenino,,218
62654,B,4,241,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,26,130
63225,A,4,216,ANALISIS,NO,NO,1,PF,EXTRANJERO,Masculino,,226
63064,A,5,201,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,31,116
64409,A,4,216,PARAMETROS,NO,NO,0,PF,ARGENTINA,Masculino,28,222
63868,A,4,246,ANALISIS,NO,NO,0,PF,ARGENTINA,Masculino,65,0
